kNN,Linear Regression,Tree,Neural Network,Random Forest,SVM,LogPermeability,Composition ID,Reference DOI
continuous,continuous,continuous,continuous,continuous,continuous,continuous,string,string
,,,,,,class,meta,meta
8.33112647976,7.99353391847,8.00119366582,8.05253856394,8.65843580323,7.58770491883,7.94861026722,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
8.22769919768,8.08917766287,8.72024640857,8.33120380336,8.73834188908,7.60494857739,8.11513386644,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
8.16561088213,8.121058911,8.72024640857,8.42306153413,8.73834188908,7.61069646358,8.16345739509,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
8.29314894502,9.08937434136,8.21518047345,8.38047355737,8.182628489,9.14969439464,8.19206427665,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
7.88521847928,8.94272059995,8.12349551589,7.80823510448,7.85700369867,9.12325411818,8.19333732314,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
8.5094835338,8.14656390951,8.72024640857,8.5056152274,8.70233644754,7.61529477253,8.21824138486,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
8.38663434617,8.05729641473,8.85382961565,8.27513271984,8.79282264545,7.5992006912,8.40450633152,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
8.6831491888,9.08393684188,8.72024640857,8.86441513977,8.70233644754,8.70991188957,8.49370144972,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
8.33112647976,8.0254151666,8.00119366582,8.21906163632,8.65843580323,7.59345280501,8.64026284054,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
8.76358255406,9.05843184337,8.72024640857,8.91263992709,8.70233644754,8.70531358062,8.6647344773,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
8.6831491888,9.10944184039,8.72024640857,8.87992022315,8.79616523232,8.71451019852,8.89101163939,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
8.29314894502,9.11487933987,8.21518047345,8.71908709212,8.47372813259,9.15429270359,9.048467921,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
9.03545216732,9.03292684487,8.72024640857,8.96350596103,8.73834188908,8.70071527167,9.13231173517,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
8.8812032768,8.17206890801,8.72024640857,8.58695387505,8.70233644754,7.61989308148,9.14675182145,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
8.8812032768,8.19757390652,8.72024640857,8.57715030016,8.79616523232,7.62449139043,9.27861662409,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
8.675723693,8.9691643486,8.85382961565,8.86710835621,8.79282264545,8.6892194993,9.30315289979,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
9.24825830815,9.00104559673,8.72024640857,8.95715927257,8.73834188908,8.69496738548,9.30931028949,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
